Date,MSDEE15N Index,MSDEWEUN Index,MSDEEEMN Index,SBWMEU1L Index,SBWMUD1U Index,EURUSD Curncy,LEU1TREU Index,I19027EU Index,BERP10 Index,I02003EU Index,LECPTREU Index,LF96TREH Index,I34380 Index,LEGATRUU Index,LBUSTRUU Index,LBUTTRUU Index,LUATTRUU Index,H23059EU Index,H29186EU Index,H29190EU Index,HFRXGLE Index,BCOMTR Index,CLA Comdty,XAU Curncy,TTFG1MON Comdty,VIX Index,MOVE Index,SKEW Index,V2X Index
2005-06-29 00:00:00,112.6944,105.491,147.465,122.3259424,123.7273105,102.8459441,139.9618709,75.19866348,137.9971,141.2011956,143.834798,157.5362009,,138.5320628,147.1308258,175.667976,143.8973055,139.3051,140.3152144,135.6741614,112.357534,241.9358843,,151.6912402,,48.1981982,63.39469991,95.17917403,67.37857143
2005-06-30 00:00:00,112.322,104.525,146.938,122.3329451,123.737899,103.1697342,140.1816169,75.91066287,138.2324,141.4440501,144.1237204,158.2367396,,138.7325388,147.394904,175.9947075,144.2104728,142.0493,142.8986578,137.4967315,112.3453661,239.221249,,151.0841284,,49.3038493,62.41228432,94.96223686,68.00934066
2005-07-01 00:00:00,113.231,105.785,149.5,122.339852,123.7491491,101.9001363,140.0285595,75.91066287,138.0588,141.2665795,143.9715577,157.8593661,,137.6092072,146.8453358,175.1611511,143.5190646,142.0493,142.8986578,137.4967315,112.3453661,242.018334,,148.2740676,,46.68304668,65.0953521,99.29294552,65.59395604
2005-07-04 00:00:00,113.5122,106.403,149.692,122.3607644,123.7830888,101.4144513,139.9006853,75.91066287,137.9616,141.1544928,143.8370384,157.5502991,,137.2271706,146.8453358,175.1611511,143.5190646,142.0493,142.8986578,137.4967315,115.2210505,242.018334,,148.4475282,,46.68304668,65.0953521,99.29294552,65.98406593
2005-07-05 00:00:00,113.2732,107.087,148.98,122.3677672,123.794339,101.4996592,139.6656429,75.91066287,137.7187,140.9209789,143.5988992,157.3346571,,136.861252,146.5039374,174.2375009,143.0991357,142.0493,142.8986578,137.4967315,112.500507,248.0371644,,146.9557676,,47.82964783,64.68257244,99.42150088,69.22582418
2005-07-06 00:00:00,113.9706,106.305,149.403,122.3746741,123.8056837,101.6785958,139.6140641,75.91066287,137.6695,140.8369139,143.5483028,157.3391248,,136.9962791,146.7287607,174.5581067,143.3553635,142.0493,142.8986578,137.4967315,112.6130602,250.7553459,,147.0112749,,50.24570025,71.23751342,97.28426804,67.28516484
2005-07-07 00:00:00,111.8903,106.206,148.344,122.3816769,123.8169339,101.8234492,139.8910784,75.91066287,137.9285,141.1171306,143.8531882,157.6548438,,137.2198886,146.9202769,174.7202002,143.612608,142.0493,142.8986578,137.4967315,112.5775705,249.1870279,,147.1639202,,51.14660115,72.52538595,98.00739193,86.3489011
2005-07-08 00:00:00,113.4251,107.343,148.964,122.3885837,123.8282786,101.9683027,139.8307322,75.91066287,137.8808,141.0517467,143.8185549,157.5750205,,137.0155497,146.5860157,173.8068223,143.1276055,142.0493,142.8986578,137.4967315,112.8827824,247.6089578,,146.782307,,46.88779689,66.14381243,100.4499438,71.19340659
2005-07-11 00:00:00,114.0308,106.899,149.947,122.4094962,123.8621237,102.8629857,139.6482012,75.91066287,137.6691,140.8275733,143.6368932,157.0675867,,137.5818555,146.7049699,174.0868105,143.2455516,142.0493,142.8986578,137.4967315,113.0744271,247.2924572,,147.753686,,46.19164619,68.46363411,97.34854572,72.35
2005-07-12 00:00:00,113.5694,106.142,150.418,122.416499,123.8734685,104.3029993,139.6406463,75.91066287,137.6936,140.8462544,143.6496823,157.0609347,,138.3149804,146.4932315,173.8585602,142.9700051,142.0493,142.8986578,137.4967315,113.2062462,250.078017,,148.1179532,,44.84029484,66.93634938,91.65997108,76.22912088
2005-07-13 00:00:00,114.2331,106.939,152.101,122.4234058,123.8848132,103.0504431,139.5117461,75.91066287,137.579,140.7154866,143.5138561,156.9367321,,137.4088201,146.4289963,173.2805838,142.8500254,142.0493,142.8986578,137.4967315,113.2934496,250.7473669,,147.1292281,,44.38984439,67.2748287,94.07038406,72.34010989
2005-07-14 00:00:00,114.7631,107.119,153.081,122.4304086,123.8960634,102.9652352,139.4160502,75.91066287,137.4319,140.5753783,143.4107029,156.7166224,,137.4155248,146.3802251,172.243374,142.7412303,142.0493,142.8986578,137.4967315,113.2954776,249.5895245,,145.5680833,,44.26699427,63.13052093,98.28057207,71.30384615
2005-07-15 00:00:00,114.5493,107.756,152.638,122.4374114,123.9074081,102.5477164,139.3771563,75.91066287,137.4343,140.5286755,143.3918459,156.6275658,,137.0966281,146.4325649,171.9478361,142.8012201,142.0493,142.8986578,137.4967315,113.3978909,249.9902479,,146.2445794,,42.3013923,63.98084702,98.40912743,70.18516484
2005-07-18 00:00:00,114.2712,107.27,152.752,122.4583238,123.9413478,102.6925699,139.5632315,75.91066287,137.6002,140.7341678,143.6091678,156.9994788,,137.1777065,146.2279637,171.3312211,142.5063549,142.0493,142.8986578,137.4967315,113.2620158,247.7658782,,146.0711188,,44.1031941,63.25435483,96.6896995,69.62692308
2005-07-19 00:00:00,114.7077,108.315,154.276,122.4652307,123.9525979,102.5391956,139.4140915,75.91066287,137.4954,140.5847188,143.4312402,156.8532354,,136.6938556,146.4004473,172.1778769,142.719878,142.0493,142.8986578,137.4967315,113.3978909,245.3473527,,145.7415438,,42.79279279,63.91480228,98.07166961,68.67032967
2005-07-20 00:00:00,114.4042,108.539,154.717,122.4722335,123.9639427,103.4338787,139.3648446,75.91066287,137.4165,140.519335,143.3683214,156.5957954,,136.6120667,146.5610354,172.6144927,142.9191662,142.0493,142.8986578,137.4967315,113.6098155,244.7507004,,146.7996531,,41.89189189,61.22347891,96.06299213,71.59065934
2005-07-21 00:00:00,114.5291,107.494,154.455,122.4791403,123.9752874,103.706544,139.4215532,75.91066287,137.4781,140.5660377,143.4233053,156.8149123,,137.5849636,145.9186829,171.8274911,142.1820031,142.0493,142.8986578,137.4967315,113.5479619,241.576829,,147.6496097,,44.92219492,64.80640634,94.94616744,75.53406593
2005-07-22 00:00:00,114.5821,107.935,155.286,122.4861431,123.9865376,102.8033401,139.7297199,75.91066287,137.7737,140.9303194,143.8022184,157.4810991,,137.8601686,146.250565,172.6002624,142.5582105,142.0493,142.8986578,137.4967315,113.673697,244.0627327,,147.4414571,,43.07944308,62.36275076,99.39739675,75
2005-07-25 00:00:00,115.0875,107.916,155.829,122.5070555,124.0204772,102.7607362,139.8684136,75.91066287,137.8838,141.0704278,143.9816397,157.5382859,,137.5188931,146.149454,171.9739406,142.4321301,142.0493,142.8986578,137.4967315,113.5469479,244.0911025,,147.73634,,45.45454545,62.55262941,100.3294231,77.55384615
2005-07-26 00:00:00,115.1703,108.308,155.293,122.5140583,124.031822,102.3773006,139.6944635,75.91066287,137.7465,140.8929572,143.7752399,157.8344461,,137.0872592,146.2029834,172.0775108,142.473818,142.0493,142.8986578,137.4967315,113.6453052,244.8083265,,146.9210755,,45.004095,61.14917857,103.213884,73.58131868
2005-07-27 00:00:00,115.5192,108.694,155.828,122.5209652,124.0431667,102.8289025,139.7908123,75.91066287,137.8302,141.0143845,143.8999572,158.0297352,,137.0759811,146.0947351,172.0165373,142.3192679,142.0493,142.8986578,137.4967315,113.7801663,246.0149296,,147.6149176,,42.42424242,60.90976637,98.99566126,70.55934066
2005-07-28 00:00:00,116.0544,108.793,156.932,122.527968,124.0545114,103.4338787,139.7387672,75.91066287,137.7642,140.9490006,143.8493608,158.086922,,137.4139263,146.4968001,172.6974242,142.7910524,142.0493,142.8986578,137.4967315,114.0671263,249.0611369,,148.4822203,,43.07944308,59.86130603,98.52161337,71.27087912
2005-07-29 00:00:00,116.029,107.752,156.691,122.5488804,124.0884511,103.297546,139.7124648,75.77395373,137.693,140.9209789,143.8494542,158.3233141,,137.6217287,146.0542907,172.3000124,142.255211,144.4128,142.937056,138.1304999,114.0650984,249.9459201,,149.1066782,,47.37919738,61.75183687,97.46103166,72.9467033
2005-08-01 00:00:00,116.1617,107.422,157.062,122.5558832,124.100174,103.7917519,139.4029923,75.77395373,137.4222,140.5940594,143.4809031,157.7401276,,137.6343833,145.8532582,171.6857535,142.036604,144.4128,142.937056,138.1304999,114.2547151,252.7589631,,149.9392888,,49.46764947,63.17179889,98.05560019,74.25934066
2005-08-02 00:00:00,117.0608,108.233,159.042,122.5629819,124.1119914,103.8769598,139.3065503,75.77395373,137.2942,140.4539511,143.3840044,157.591005,,137.7226993,145.7676112,171.3271688,141.9105236,144.4128,142.937056,138.1304999,114.3743663,255.602149,,149.9739809,,48.11629812,63.4029555,100.2169372,70.37912088
2005-08-03 00:00:00,117.0075,107.404,158.6,122.5699847,124.1238088,105.1209952,139.3639119,75.77395373,137.357,140.519335,143.4447762,157.6342922,,138.3367375,146.0055195,172.1293431,142.1931876,144.4128,142.937056,138.1304999,114.3834922,253.592326,,151.5351258,,48.44389844,64.55048295,101.7194279,73.47417582
2005-08-04 00:00:00,116.1216,106.269,158.062,122.5770834,124.1355317,105.5214724,139.348802,75.77395373,137.3217,140.5006538,143.4350676,157.537988,,138.4622626,145.892513,172.132453,142.0630402,144.4128,142.937056,138.1304999,114.2516731,254.0160999,,151.8126626,,51.26945127,64.06340296,98.97155713,77.78736264
2005-08-05 00:00:00,115.6923,105.517,157.712,122.5840862,124.1473491,105.3084526,139.0588231,75.77395373,137.0664,140.2110966,143.0949887,157.0187396,,137.7916115,145.4143173,171.3692942,141.5546518,144.4128,142.937056,138.1304999,114.0306226,254.6819036,,151.7085863,,51.10565111,62.71774127,100.3294231,82.17747253
2005-08-08 00:00:00,116.3957,105.157,157.395,122.6051905,124.1826123,105.2402863,139.1383831,75.77395373,137.1354,140.285821,143.1828323,157.140063,,138.0084719,145.2977423,171.226143,141.4194204,144.4128,142.937056,138.1304999,114.0194687,255.5826448,,150.9106678,,54.0950041,62.073805,100.4338743,83.58186813
2005-08-09 00:00:00,117.1151,105.923,157.959,122.6122892,124.1944297,105.4021813,139.107697,75.77395373,137.095,140.2484588,143.1592144,157.1079947,,137.8986209,145.461899,171.1266252,141.5983732,144.4128,142.937056,138.1304999,114.0235246,252.8653498,,150.8412836,,50.77805078,59.96037315,103.7763137,79.46373626
2005-08-10 00:00:00,118.2085,106.031,158.968,122.619292,124.2062472,105.5044308,139.2170104,75.77395373,137.2039,140.3792266,143.2932669,157.436124,,138.4857513,145.5297029,171.0261649,141.6258261,144.4128,142.937056,138.1304999,114.2100994,257.6288166,,151.8126626,,50.6961507,60.24106332,99.68664631,76.80549451
2005-08-11 00:00:00,117.8584,106.538,158.499,122.6263907,124.21797,106.2627812,139.269242,75.77395373,137.287,140.4352699,143.3788701,157.4856661,,139.0229737,145.9139248,171.8136377,142.0467717,144.4128,142.937056,138.1304999,114.3926181,260.4214688,,154.6921075,,50.85995086,59.64666061,101.9363651,81.03626374
2005-08-12 00:00:00,117.5937,106.269,158.052,122.6333935,124.2297875,106.0071575,139.5591276,75.77395373,137.5889,140.7435083,143.7072801,157.7665368,,139.5443445,146.4028264,172.6865866,142.6324352,144.4128,142.937056,138.1304999,114.3287366,260.928579,,154.7961839,,52.17035217,61.09964501,104.6762012,82.22252747
2005-08-15 00:00:00,117.5598,107.032,158.822,122.6544978,124.2651452,105.3851397,139.7607791,75.77395373,137.737,140.93966,143.9275892,157.8072427,,139.2472493,146.2136892,172.6472883,142.4402644,144.4128,142.937056,138.1304999,114.3054147,258.5135998,,153.4778838,,50.2047502,60.70337654,97.30033746,84.07967033
2005-08-16 00:00:00,117.2913,106.475,158.553,122.6615965,124.2769626,105.3510566,139.9962878,75.77395373,137.9789,141.1825145,144.2088568,158.4042294,,139.3534594,146.507506,173.244584,142.7951195,144.4128,142.937056,138.1304999,114.124924,259.6528246,,154.7788378,,55.36445536,60.96755552,99.81520167,85.7489011
2005-08-17 00:00:00,117.0626,106.573,158.335,122.6685993,124.2886855,104.558623,139.9839761,75.77395373,137.9884,141.1825145,144.2129643,158.3081238,,139.1131546,146.2255847,172.6345659,142.4860193,144.4128,142.937056,138.1304999,113.970797,255.0790808,,152.6799653,,54.46355446,60.51349789,101.3337619,87.45879121
2005-08-18 00:00:00,116.6526,107.346,158.046,122.675698,124.3005029,103.7406271,140.1778861,75.77395373,138.1533,141.3880067,144.4500766,158.695227,,138.5634996,146.6098066,173.2367621,142.9252669,144.4128,142.937056,138.1304999,113.8410059,252.7713749,,152.5411969,,54.95495495,59.7870057,101.9443998,86.65879121
2005-08-19 00:00:00,117.7795,107.683,157.415,122.6827008,124.3123204,103.5531697,140.1607242,75.77395373,138.1509,141.3786662,144.4656663,158.7527117,,138.402364,146.6276497,173.3903739,142.9405186,144.4128,142.937056,138.1304999,113.8937335,255.5613674,,151.3616652,,54.95495495,60.51349789,105.5921581,80.83736264
2005-08-22 00:00:00,117.8318,107.532,158.431,122.703901,124.3476781,104.2007498,140.2266667,75.77395373,138.2374,141.4440501,144.5446415,159.0987118,,138.9933574,146.6692837,173.3251595,142.9872903,144.4128,142.937056,138.1304999,114.1705536,258.5960495,,152.0208153,,54.95495495,59.19260299,103.3665435,81.30549451
2005-08-23 00:00:00,117.1336,107.497,158.085,122.7109038,124.3594955,104.2603954,140.2885052,75.77395373,138.2713,141.5000934,144.6387397,159.4960411,,138.9507757,146.8179764,173.6795977,143.129639,144.4128,142.937056,138.1304999,114.0529304,258.816802,,152.3677363,,54.62735463,58.91191282,103.2219187,84.23021978
2005-08-24 00:00:00,116.569,106.548,156.057,122.7180025,124.371313,104.5671438,140.2826292,75.77395373,138.2658,141.509434,144.6232434,159.5892675,,139.1675917,146.8857802,174.0736168,143.2231825,144.4128,142.937056,138.1304999,113.9596431,260.6830029,,151.8404163,,58.02620803,59.02749113,103.8566608,84.06648352
2005-08-25 00:00:00,115.7731,106.429,155.936,122.7250053,124.3830358,104.8142468,140.4202968,75.77395373,138.4212,141.6495423,144.7867949,159.6030678,,139.5192572,147.0404206,174.2310925,143.3990849,144.4128,142.937056,138.1304999,114.0022308,259.2281641,,152.1942758,,56.22440622,59.57236027,107.2553431,87.21373626
2005-08-26 00:00:00,115.0177,105.653,155.223,122.732104,124.3948533,104.7119973,140.3585516,75.77395373,138.346,141.6121801,144.7430131,159.7758197,,139.714627,146.8417672,174.1266742,143.1530249,144.4128,142.937056,138.1304999,113.8764956,258.5792049,,151.8473547,,56.18345618,60.78593247,108.9024586,91.96208791
2005-08-29 00:00:00,115.3452,106.32,154.659,122.7532083,124.4303056,104.2518746,140.3585516,75.77395373,138.358,141.6121801,144.7430131,159.8164263,,139.6044651,146.9488259,174.5198451,143.3096085,144.4128,142.937056,138.1304999,113.9282093,265.2930955,,151.5698179,,55.36445536,59.62189383,109.7862767,91.58131868
2005-08-30 00:00:00,115.3345,106.861,155.942,122.760307,124.442123,104.1325835,140.405187,75.77395373,138.3726,141.6588829,144.7940763,160.0760505,,138.9805252,147.4579497,175.5335892,143.9400102,144.4128,142.937056,138.1304999,114.0143987,270.8970176,,149.7311362,,55.8968059,61.91694873,102.2577535,87.58076923
2005-08-31 00:00:00,116.304,106.879,156.08,122.7673098,124.4538459,105.1976823,140.6615884,76.36906643,138.6451,141.9484401,145.0866394,160.7481943,,139.8868632,147.9266291,176.2761093,144.5144891,144.6997,145.039746,140.2479862,114.3865342,268.8118373,,150.980052,,51.5970516,64.55873855,98.51357866,83.26318681
2005-09-01 00:00:00,117.1357,105.933,156.696,122.7743126,124.4664196,106.5269257,140.9797351,76.36906643,138.9173,142.2660191,145.4107552,160.7512721,,141.1791008,148.0753218,177.2162516,144.6537875,144.6997,145.039746,140.2479862,114.6258365,273.921061,,153.7727667,,53.84930385,70.23033105,99.5982645,81.02692308
2005-09-02 00:00:00,117.0418,105.117,157.517,122.7814113,124.4789933,106.7740286,141.0218935,76.36906643,138.9803,142.3407435,145.4616317,161.3987937,,141.6538492,147.9825375,177.0834668,144.5663447,144.6997,145.039746,140.2479862,114.5862908,270.6869038,,154.1717259,,55.56920557,66.58961446,100.3133537,82.54395604
2005-09-05 00:00:00,117.6846,105.56,158.155,122.8024197,124.5167146,106.8677573,141.1173095,76.36906643,139.0685,142.4248085,145.5784142,161.6544466,,141.7018924,147.9825375,177.0834668,144.5663447,144.6997,145.039746,140.2479862,114.998986,270.6869038,,154.501301,,55.56920557,66.58961446,100.3133537,80.30549451
2005-09-06 00:00:00,118.6522,106.736,159.015,122.8094225,124.5292883,106.2116564,140.959402,76.36906643,138.9142,142.2566785,145.3955389,161.3999851,,141.2431288,147.695858,176.1456806,144.2430097,144.6997,145.039746,140.2479862,114.7880754,270.099117,,154.0329575,,52.94840295,63.22133245,100.1526595,78.51098901
2005-09-07 00:00:00,119.0865,107.231,159.917,122.8164253,124.541862,105.8026585,140.8547522,76.36906643,138.8373,142.1539324,145.2854777,161.210653,,140.7962205,147.3473223,175.623683,143.8118963,144.6997,145.039746,140.2479862,114.8255932,265.591865,,154.2758023,,51.26945127,66.29241311,98.69837699,78.13076923
2005-09-08 00:00:00,118.9649,107.082,160.74,122.823524,124.5544358,105.6492843,141.0063172,76.36906643,138.9686,142.3127218,145.4547237,161.5927921,,140.6556431,147.3615968,175.8662578,143.790544,144.6997,145.039746,140.2479862,114.8184952,266.4358665,,155.2124892,,52.94840295,66.31717989,97.93507954,77.97142857
2005-09-09 00:00:00,119.3479,108.002,161.554,122.8305268,124.5670095,105.743013,141.0842916,76.36906643,139.0325,142.4061274,145.5909233,161.7549207,,141.0490467,147.467466,176.4181296,143.9095069,144.6997,145.039746,140.2479862,115.0141959,265.8764495,,155.8369471,,49.05814906,65.97044498,99.92768761,77.34725275
2005-09-12 00:00:00,119.6351,109.359,164.071,122.8516311,124.6047308,104.6864349,140.7322876,76.36906643,138.6887,142.0418457,145.1700955,160.6278637,,140.0165176,147.2830871,175.9940478,143.6410778,144.6997,145.039746,140.2479862,115.0770635,263.7620128,,156.0277537,,47.70679771,64.56699414,98.18415555,80.96208791
2005-09-13 00:00:00,118.8083,108.748,163.592,122.8586339,124.6173045,104.5245399,140.8751785,76.36906643,138.8374,142.1632729,145.3384079,161.1189158,,139.9378369,147.4995837,176.4053129,143.8973055,144.6997,145.039746,140.2479862,114.8702089,261.9605305,,154.9002602,,50.73710074,65.12837447,96.50490117,86.6989011
2005-09-14 00:00:00,119.2414,108.365,163.764,122.8656366,124.6298782,104.6864349,140.8837594,76.36906643,138.8207,142.181954,145.3830298,160.9851821,,140.1934604,147.3473223,176.3190829,143.6919166,144.6997,145.039746,140.2479862,114.7972014,265.1867087,,156.2185603,,52.86650287,64.34409312,101.4783866,84.32362637
2005-09-15 00:00:00,119.3235,109.277,165.532,122.8726394,124.642452,104.1581459,140.7613881,76.36906643,138.7111,142.0418457,145.2339478,160.7274442,,139.5337768,147.0903814,175.9714301,143.3726487,144.6997,145.039746,140.2479862,114.8641249,264.2682365,,158.1092801,,51.14660115,65.63196566,100.4338743,84.12472527
2005-09-16 00:00:00,120.0249,109.881,166.157,122.8796422,124.6551203,104.2689162,140.5851063,76.36906643,138.6887,141.8830562,145.0131719,160.3670481,,139.0804302,146.7739633,175.5068249,143.0137265,144.6997,145.039746,140.2479862,115.0233218,261.4817901,,159.4969644,,45.94594595,68.10864361,98.77872409,85.06923077
2005-09-19 00:00:00,120.3404,110.137,167.788,122.9007465,124.6928415,103.459441,140.8632398,76.36906643,138.8241,142.1539324,145.3333669,160.9084365,,139.0502811,146.935741,176.2145703,143.1875953,144.6997,145.039746,140.2479862,115.1723788,274.4795915,,161.2315698,,49.71334971,68.02608767,99.50988269,81.05604396
2005-09-20 00:00:00,120.4525,109.584,168.618,122.9077493,124.7054152,103.2293797,140.8952317,76.36906643,138.8689,142.1912946,145.3760285,161.2057882,,139.1261644,146.8976756,175.8192318,143.1764108,144.6997,145.039746,140.2479862,114.9756642,272.2454697,,160.9193408,,51.76085176,64.0056138,97.44496224,80.58571429
2005-09-21 00:00:00,119.2467,108.474,168.804,122.914848,124.717989,104.072938,141.1850241,76.36906643,139.1631,142.499533,145.7282431,161.993497,,139.7171579,147.2188519,176.5354589,143.5556685,144.6997,145.039746,140.2479862,114.7454877,274.0611369,,163.86817,,56.47010647,63.81573516,96.73790776,86.10054945
2005-09-22 00:00:00,118.8469,109.317,168.622,122.9218508,124.7306572,103.5702113,141.1865164,76.36906643,139.1557,142.5088735,145.7336574,162.0217925,,139.2751783,147.2949825,176.8780228,143.6685308,144.6997,145.039746,140.2479862,114.6339485,275.457463,,161.6825672,,54.58640459,64.32758194,97.9029407,85.74065934
2005-09-23 00:00:00,119.3897,109.935,168.399,122.9288536,124.743231,102.5903204,140.9567904,76.36906643,138.9237,142.2753596,145.4811421,162.0248703,,138.6540801,146.8834011,175.9374093,143.1713269,144.6997,145.039746,140.2479862,114.5670249,270.9484379,,160.7111882,,53.07125307,64.53397177,98.15201671,81.58516484
2005-09-26 00:00:00,120.8177,110.777,170.143,122.9499579,124.7809522,102.8629857,140.6563652,76.36906643,138.6379,141.9390996,145.1352754,162.0334086,,137.984628,146.6764209,175.65073,142.9039146,144.6997,145.039746,140.2479862,114.8742649,275.2774921,,161.8907199,,53.3988534,64.50920499,99.18045959,79.41538462
2005-09-27 00:00:00,120.4373,110.821,171.199,122.9569607,124.7936205,102.3687798,140.6178444,76.36906643,138.5876,141.8830562,145.0896266,160.9708854,,137.5783033,146.6169438,175.7209391,142.8307067,144.6997,145.039746,140.2479862,114.7860475,274.4139863,,160.4509974,,52.25225225,62.65995212,97.52530934,81.28241758
2005-09-28 00:00:00,121.4673,111.181,171.81,122.9640594,124.8061942,102.5562372,140.5633742,76.36906643,138.5446,141.8363534,145.0573271,161.3921418,,137.5896703,146.8417672,176.5167993,143.1011693,144.6997,145.039746,140.2479862,115.0273778,281.5108692,,162.7059844,,51.71990172,62.29670602,97.58155231,80.65274725
2005-09-29 00:00:00,121.0805,112.39,173.211,122.9710622,124.818768,102.5221541,140.3963263,76.36906643,138.345,141.677564,144.8836936,160.996401,,137.5649382,146.6752314,176.3587581,142.8906965,144.6997,145.039746,140.2479862,115.3194078,282.5871485,,163.7987858,,50.12285012,62.70948568,99.62236863,83.78296703
2005-09-30 00:00:00,121.517,111.939,174.037,122.978065,124.8314362,102.4710293,140.4392308,76.28860625,138.3803,141.7055857,144.966963,161.172727,,137.6598258,146.4016368,176.0292937,142.596848,143.3683,148.6544141,141.6659943,115.5140945,281.3184865,,162.8100607,,48.81244881,63.32865516,92.58396272,79.97912088
2005-10-03 00:00:00,122.4737,113.069,176.247,122.9992652,124.8708592,101.5507839,140.2491449,76.28860625,138.2141,141.509434,144.7215423,160.9973938,,136.5848926,146.0816501,174.9404401,142.255211,143.3683,148.6544141,141.6659943,115.6753194,282.2945849,,161.6478751,,51.02375102,66.29241311,99.91161819,80.01813187
2005-10-04 00:00:00,122.7645,112.005,176.43,123.0063639,124.8840002,101.5507839,140.3265597,76.28860625,138.2636,141.5561367,144.8425256,161.1246742,,136.7207634,146.1435063,174.7696765,142.3436706,143.3683,148.6544141,141.6659943,115.5576962,280.6393844,,161.7519514,,54.05405405,64.28630397,93.66061385,82.26758242
2005-10-05 00:00:00,121.4888,110.236,173.276,123.0133667,124.8972357,102.036469,140.3600439,76.28860625,138.3265,141.6028395,144.8870542,161.0252923,,136.9638655,146.2612709,174.8735294,142.4748348,143.3683,148.6544141,141.6659943,114.8813628,279.5817228,,161.2315698,,59.58230958,67.40691819,91.6840752,87.12857143
2005-10-06 00:00:00,119.8087,107.632,166.655,123.0204654,124.9103766,103.7747103,140.2904639,76.28860625,138.2277,141.5281151,144.7907156,160.6040358,,137.7700321,146.26365,174.275574,142.4789019,143.3683,148.6544141,141.6659943,114.2516731,274.3013937,,164.2497832,,61.26126126,66.27590192,92.55182388,90.35769231
2005-10-07 00:00:00,119.277,108.12,167.077,123.0275641,124.9235176,103.3571915,140.2252676,76.28860625,138.2239,141.4814123,144.7026853,160.7258557,,137.5715542,146.3290748,174.4212697,142.5409253,143.3683,148.6544141,141.6659943,114.3865342,274.4290578,,164.7354727,,59.74610975,63.96433584,94.01414109,90.46208791
2005-10-10 00:00:00,119.5942,108.157,169.333,123.0487643,124.9630351,102.8118609,140.3471725,76.28860625,138.3305,141.6121801,144.8339373,161.1637916,,137.3389754,146.3290748,174.4212697,142.5409253,143.3683,148.6544141,141.6659943,114.2171973,273.5832831,,164.8742411,,63.67731368,63.96433584,94.11859232,91.25934066
2005-10-11 00:00:00,119.8429,108.772,171.024,123.0558631,124.9761761,102.1898432,140.2213502,76.28860625,138.2185,141.4627312,144.6933502,160.6958723,,136.848997,146.2291533,174.4809239,142.455516,143.3683,148.6544141,141.6659943,114.2161833,278.5160821,,164.9609714,,64.004914,64.0138694,94.80154266,90.49945055
2005-10-12 00:00:00,118.9746,107.886,168.029,123.0628658,124.989317,102.4539877,140.0785527,76.28860625,138.085,141.3226228,144.4932983,160.305195,,136.7652544,145.8734804,173.7125818,142.0620234,143.3683,148.6544141,141.6659943,113.680795,279.6943154,,163.3651344,,66.42096642,64.06340296,94.67298731,93.94945055
2005-10-13 00:00:00,117.7673,108.468,165.542,123.0699646,125.0025526,102.4710293,139.846868,76.28860625,137.8456,141.0704278,144.1660085,159.6275907,,135.9350662,145.6415198,173.8161521,141.8383325,143.3683,148.6544141,141.6659943,113.2194281,276.2473847,,163.6079792,,67.44471744,66.04474531,94.6649526,97.48516484
2005-10-14 00:00:00,117.9727,107.917,162.593,123.0770633,125.0156935,102.8885481,139.8535835,76.28860625,137.8373,141.0424061,144.1622745,159.687756,,136.6438143,145.5487355,173.7699743,141.7519065,143.3683,148.6544141,141.6659943,113.3989049,275.1312103,,162.9488291,,60.89271089,66.62263684,97.80652418,91.39725275
2005-10-17 00:00:00,117.9528,108.438,164.066,123.0982635,125.055211,102.4625085,139.8126376,76.28860625,137.8042,141.023725,144.1449111,159.6348383,,136.3180797,145.6058335,174.2852808,141.7712252,143.3683,148.6544141,141.6659943,113.5449199,280.302493,,164.4405898,,60.07371007,66.95286056,98.60999518,90.76153846
2005-10-18 00:00:00,117.7054,108.265,164.111,123.1053622,125.0684465,101.9001363,139.8585269,76.28860625,137.8537,141.0797684,144.1982147,159.6666088,,135.7550596,145.7164609,174.5221069,141.8535841,143.3683,148.6544141,141.6659943,113.081525,276.3528849,,163.8161318,,62.77641278,66.12730125,96.87449783,90.77417582
2005-10-19 00:00:00,115.7294,108.823,160.002,123.112365,125.0815875,102.1813224,140.0584994,76.28860625,138.0299,141.2946012,144.4208577,159.9380476,,136.2964114,145.8282778,174.3549244,141.9674631,143.3683,148.6544141,141.6659943,112.8969783,274.4015745,,161.1621856,,55.28255528,66.11904565,92.61610156,102.9769231
2005-10-20 00:00:00,116.2202,107.626,160.57,123.1194637,125.094823,102.4454669,139.8398727,76.28860625,137.8391,141.0517467,144.1739434,159.4223734,,136.2358024,145.8389837,174.3825369,141.9949161,143.3683,148.6544141,141.6659943,112.5309268,270.2391929,,160,,65.97051597,65.30174193,98.28057207,101.8956044
2005-10-21 00:00:00,115.6713,107.499,160.676,123.1265624,125.107964,101.8575324,140.1185658,76.28860625,138.1206,141.3506445,144.507301,159.8671598,,136.6239221,146.279114,174.7516765,142.4819522,143.3683,148.6544141,141.6659943,112.5471507,269.4315401,,161.9774501,,66.05241605,64.72385041,97.37264985,100.6796703
2005-10-24 00:00:00,117.0368,109.1,162.494,123.1477627,125.1474815,102.1301977,140.2046548,76.28860625,138.1629,141.4347095,144.5833823,160.2462211,,136.4713117,145.9983822,174.096046,142.1525165,143.3683,148.6544141,141.6659943,113.0338674,268.4465761,,161.4050304,,60.36036036,64.39362668,101.4864213,94.16868132
